День,Название группы,№ Группы,Тип условия показа,Ключевая фраза,Условие подбора аудитории,Условие подбора аудитории,Название корректировки,Корректировки,Поисковый запрос,Категория запроса,Упоминания брендов в запросах,Тип соответствия,№ Объявления,Тип объявления,Заголовок,Текст,Статус объявления,Ссылка,Путь до изображения,Название файла изображения,Идентификатор видео,Путь до превью видео,Формат,Источник текста,Тип площадки,Вид размещения,Тематика телеграм-канала,Тип устройства,Тип операционной системы,Тип связи,Подобранная фраза,Пол,Возраст,Уровень платежеспособности,Уровень трат в категории,Производитель устройства,Версия ОС устройства,"Расход, ₽",Показы,Клики,Конверсии,"CR, %","CPA, ₽","CTR, %","CPC, ₽",Взвешенные показы,"Взвешенный CTR, %",Ср. объём трафика,Ср. позиция показа,Ср. позиция клика,"Отказы, %",Глубина просмотра
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прогулка на катере адлер,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,18-24 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.48,0.00,48.36,2.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прогулка на катере в сириусе,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,45-54 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.52,0.00,52.04,2.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прогулка на катере в сочи,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Утром 7 500 ₽/час — вся яхта ваша,Не групповая экскурсия. До 7 гостей на катере «Сириус». Уточните свободное окно.,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Женский,35-44 года,Остальные,Не определено,-,-,0.00,2,0,0,-,-,0.00,-,1.32,0.00,65.80,1.50,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прогулка на катере в сочи,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,Android,Wi-Fi,,Женский,18-24 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.82,0.00,81.70,1.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прогулка на катере сириус,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,18-24 года,2–5%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.38,1.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прогулка на катере сириус,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Аренда катера в Сириусе — от 2 часов,Не групповая экскурсия. До 7 гостей на катере «Сириус». Уточните свободное окно.,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,18-24 года,2–5%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,5.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прогулка на катере сочи,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,25-34 года,6–10%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.52,0.00,52.15,2.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прогулки на катере адлер,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Десктопы,Не определён,Wi-Fi,,Мужской,25-34 года,2–5%,Не определено,-,-,0.00,2,0,0,-,-,0.00,-,0.39,0.00,19.54,6.50,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прогулки на яхте,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Утром 7 500 ₽/час — вся яхта ваша,От 8 000 ₽/час или 15000 ₽ за 2 часа. Капитан Олег. Бронь в день обращения,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Карты,Не определено,Десктопы,Не определён,Wi-Fi,,Женский,25-34 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.04,0.00,3.67,8.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прогулки на яхте сириус,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,18-24 года,Топ 1%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.52,0.00,52.24,2.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прокат катера,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Аренда катера в Сириусе — от 2 часов,Не групповая экскурсия. До 7 гостей на катере «Сириус». Уточните свободное окно.,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Не определен,Не определен,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.06,0.00,6.00,4.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прокат катера сочи,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Аренда катера в Сириусе — от 2 часов,"Весь катер для вас, не групповая прогулка. Выход из Имеретинского порта. От 2 часов",Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Не определен,Не определен,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.18,0.00,18.00,1.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прокат катера сочи,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Аренда катера в Сириусе — от 2 часов,Не групповая экскурсия. До 7 гостей на катере «Сириус». Уточните свободное окно.,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,Не определен,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.18,0.00,18.00,1.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прокат лодки сириус,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Аренда катера в Сириусе — от 2 часов,"Весь катер для вас, не групповая прогулка. Выход из Имеретинского порта. От 2 часов",Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,35-44 года,6–10%,Не определено,-,-,0.00,1,1,0,0.00,-,100.00,0.00,1.00,100.00,100.00,5.00,5.00,0.00,1.00
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прокат лодки сириус,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Аренда катера в Сириусе — от 2 часов,Не групповая экскурсия. До 7 гостей на катере «Сириус». Уточните свободное окно.,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Мобильная связь,,Мужской,35-44 года,6–10%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прокат лодки сириус,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,Android,Мобильная связь,,Мужской,35-44 года,6–10%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.97,0.00,97.43,1.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прокат яхт сочи,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Аренда яхты в Сириусе — с капитаном,Не групповая экскурсия. До 7 гостей на катере «Сириус». Уточните свободное окно.,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,18-24 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.18,0.00,18.00,1.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прокат яхт сочи,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Купание на яхте в открытом море — Сириус,Не групповая экскурсия. До 7 гостей на катере «Сириус». Уточните свободное окно.,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Мобильная связь,,Мужской,35-44 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.48,0.00,47.60,1.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прокат яхты адлер,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Арендовать яхту в Сириусе — бронь сегодня,"Весь катер для вас, не групповая прогулка. Выход из Имеретинского порта. От 2 часов",Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,45-54 года,6–10%,Не определено,-,-,0.00,2,1,0,0.00,-,50.00,0.00,2.05,48.89,102.27,2.00,2.00,0.00,1.00
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,свидание на яхте,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,"Морская прогулка на яхте — Сириус, Парусная 1",Не групповая экскурсия. До 7 гостей на катере «Сириус». Уточните свободное окно.,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,35-44 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.06,0.00,6.00,-,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,свидание на яхте,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Утром 15 000 ₽ за 2 часа — вся яхта ваша,"Весь катер для вас, не групповая прогулка. Выход из Имеретинского порта. От 2 часов",Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,35-44 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.09,0.00,9.00,3.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,сколько стоит на катамаране покататься в сириусе,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,Android,Wi-Fi,,Женский,25-34 года,6–10%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.20,0.00,19.97,6.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,снять яхту в адлере,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Арендовать яхту в Сириусе — бронь сегодня,От 8 000 ₽/час или 15000 ₽ за 2 часа. Капитан Олег. Бронь в день обращения,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,35-44 года,2–5%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,снять яхту или катер в сочи с капитаном,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Купание на яхте в открытом море — Сириус,От 8 000 ₽/час или от 15 000 ₽ за 2 часа. Капитан Олег. Бронь в день обращения,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,35-44 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.18,0.00,18.00,1.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,сочи яхта на час,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Купание на яхте в открытом море — Сириус,От 8 000 ₽/час или от 15 000 ₽ за 2 часа. Капитан Олег. Бронь в день обращения,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,35-44 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.09,0.00,9.00,3.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,цены на аренду катера,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Аренда катера в Сириусе — от 2 часов,"Весь катер для вас, не групповая прогулка. Выход из Имеретинского порта. От 2 часов",Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Не определен,Не определен,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.11,0.00,11.33,-,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,цены на аренду катера,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Аренда катера в Сириусе — от 2 часов,Не групповая экскурсия. До 7 гостей на катере «Сириус». Уточните свободное окно.,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Не определен,Не определен,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.11,0.00,11.33,2.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,яхта адлер аренда в час,Целевые запросы,Запросы с упоминанием вашего бренда,-,1918637737025426521,Комбинаторное,Утром 7 500 ₽/час — вся яхта ваша,"Весь катер для вас, не групповая прогулка. Выход из Имеретинского порта. От 2 часов",Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,35-44 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.18,0.00,18.00,1.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,яхта в аренду,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Утром 7 500 ₽/час — вся яхта ваша,Не групповая экскурсия. До 7 гостей на катере «Сириус». Уточните свободное окно.,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,25-34 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.23,0.00,22.67,3.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,яхта имеретинский порт,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,35-44 года,Остальные,Не определено,-,-,0.00,1,1,0,0.00,-,100.00,0.00,0.85,117.90,84.82,1.00,1.00,100.00,1.00
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,яхта на прокат адлер,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Арендовать яхту в Сириусе — бронь сегодня,От 8 000 ₽/час или 15000 ₽ за 2 часа. Капитан Олег. Бронь в день обращения,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,25-34 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,яхта на час цена,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Утром 15 000 ₽ за 2 часа — вся яхта ваша,От 8 000 ₽/час или от 15 000 ₽ за 2 часа. Капитан Олег. Бронь в день обращения,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,,Не определен,Не определен,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.18,0.00,18.00,1.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,яхта сириус,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Десктопы,Не определён,Wi-Fi,,Мужской,Не определен,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.81,0.00,80.54,1.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,яхта сириус,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,25-34 года,6–10%,Не определено,-,-,0.00,2,0,0,-,-,0.00,-,0.88,0.00,44.17,2.50,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,яхта сириус,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,"Морская прогулка на яхте — Сириус, Парусная 1",Не групповая экскурсия. До 7 гостей на катере «Сириус». Уточните свободное окно.,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Десктопы,Не определён,Wi-Fi,,Мужской,Не определен,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.78,0.00,78.33,2.00,-,-,-
26.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,яхта сириус,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,"Морская прогулка на яхте — Сириус, Парусная 1",Не групповая экскурсия. До 7 гостей на катере «Сириус». Уточните свободное окно.,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,25-34 года,6–10%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
26.08.2026,Клиенты в Сириусе,5673220658,Фраза,морская прогулка на катере сочи,-,0,-,0,поездка на катере сочи,Широкие запросы,Запросы без упоминания брендов,Семантическое,17381764710,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=client&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,35-44 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.36,0.00,36.16,4.00,-,-,-
26.08.2026,Клиенты в Сириусе,5673220658,Фраза,морская прогулка на катере сочи,-,0,-,0,покататься на катере в сочи галеон,Альтернативные запросы,Запросы с упоминанием брендов конкурентов,Семантическое,17381774045,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=client&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Женский,35-44 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.65,0.00,64.93,3.00,-,-,-
26.08.2026,Клиенты в Сириусе,5673220658,Фраза,морская прогулка на катере сочи,-,0,-,0,прогулка на катере в сочи,Широкие запросы,Запросы без упоминания брендов,Семантическое,17381774045,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=client&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Женский,18-24 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.90,0.00,90.34,2.00,-,-,-
26.08.2026,Клиенты в Сириусе,5673220658,Фраза,морская прогулка на катере сочи,-,0,-,0,прогулки на катере из адлера,Целевые запросы,Запросы без упоминания брендов,Семантическое,17381734309,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=client&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,45-54 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.42,0.00,41.63,6.00,-,-,-
26.08.2026,Клиенты в Сириусе,5673220658,Фраза,морская прогулка на катере сочи,-,0,-,0,прогулки на катере из адлера,Целевые запросы,Запросы без упоминания брендов,Семантическое,17381764710,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=client&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,45-54 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.87,0.00,86.78,2.00,-,-,-
26.08.2026,Клиенты в Сириусе,5673220658,Фраза,прогулка на яхте в Имеретинке,-,0,-,0,морские прогулки в имеретинке,Альтернативные запросы,Запросы без упоминания брендов,Семантическое,17381764710,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=client&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Женский,35-44 года,Остальные,Не определено,-,-,0.00,1,1,0,0.00,-,100.00,0.00,0.55,182.94,54.66,3.00,3.00,0.00,2.00
26.08.2026,Клиенты в Сириусе,5673220658,Фраза,сколько стоит прогулка на катере в сочи,-,0,-,0,морская прогулка в сочи на яхте цена,Широкие запросы,Запросы без упоминания брендов,Семантическое,17381764710,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=client&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Женский,25-34 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.65,0.00,64.74,2.00,-,-,-
