День,Название группы,№ Группы,Тип условия показа,Ключевая фраза,Условие подбора аудитории,Условие подбора аудитории,Название корректировки,Корректировки,Поисковый запрос,Категория запроса,Упоминания брендов в запросах,Тип соответствия,Подобранная фраза,№ Объявления,Статус объявления,Тип объявления,Заголовок,Текст,Ссылка,Путь до изображения,Название файла изображения,Идентификатор видео,Путь до превью видео,Формат,Источник текста,Тип площадки,Вид размещения,Тематика телеграм-канала,Тип устройства,Тип операционной системы,Тип связи,Пол,Возраст,Уровень платежеспособности,Уровень трат в категории,"Расход, ₽",Показы,Клики,Конверсии,"CR, %","CPA, ₽","CTR, %","CPC, ₽",Взвешенные показы,"Взвешенный CTR, %",Ср. объём трафика,Ср. позиция показа,Ср. позиция клика
18.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,романтическое свидание на яхте,Узкие запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Десктопы,Не определён,Wi-Fi,Мужской,Старше 55,Топ 1%,Не определено,0.00,1,0,0,-,-,0.00,-,0.65,0.00,64.86,5.00,-
18.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,сайт морские прогулки владивосток,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Женский,35-44 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.58,0.00,58.49,3.00,-
18.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,сайт морские прогулки владивосток,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Женский,35-44 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.84,0.00,84.18,6.00,-
18.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,свидание на яхте,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Вечерняя прогулка, яхта только для вас",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Женский,45-54 года,Топ 1%,Не определено,0.00,1,0,0,-,-,0.00,-,0.77,0.00,76.65,6.00,-
18.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,свидание на яхте в архангельске,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,"Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,Женский,35-44 года,2–5%,Не определено,0.00,2,0,0,-,-,0.00,-,0.17,0.00,8.50,5.00,-
18.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,сертификат на прогулку на яхте,Узкие запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,"Вечерняя прогулка, яхта только для вас",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Десктопы,Не определён,Wi-Fi,Мужской,35-44 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.70,0.00,69.66,2.00,-
18.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,сириус прогулкк на яхте,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,Женский,25-34 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.81,0.00,81.26,6.00,-
18.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,сириус сочи морские прогулки,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,iOS,Wi-Fi,Женский,35-44 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.27,0.00,26.81,4.00,-
18.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,сколько стоит прокатиться на яхте в сочи и посмотреть на закат,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,"Вечерняя прогулка, яхта только для вас","Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Не определен,Не определен,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.49,0.00,48.53,4.00,-
18.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,сочи адлер на катере,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,Мужской,25-34 года,6–10%,Не определено,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-
18.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,сочи порт с яхтами,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,"Вечерняя прогулка, яхта только для вас",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Женский,25-34 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.42,0.00,42.47,4.00,-
18.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,утренняя прогулка на яхте сочи,Узкие запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,"Вечерняя прогулка, яхта только для вас","Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Женский,35-44 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.43,0.00,43.11,4.00,-
18.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,яхт прогулки адлер,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Вечерняя прогулка, яхта только для вас",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Не определен,Не определен,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.64,0.00,63.91,4.00,-
18.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,яхта в имеретинке,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Вечерняя прогулка, яхта только для вас","Закат с Имеретинского порта, 18:00–20:00. Яхта целиком",https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Мобильная связь,Женский,45-54 года,Топ 1%,Не определено,0.00,1,1,0,0.00,-,100.00,0.00,0.57,176.10,56.78,4.00,4.00
18.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,яхта махачкала,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,"Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,Женский,25-34 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.42,0.00,41.63,6.00,-
18.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,яхта северодвинск,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,"Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Десктопы,Не определён,Мобильная связь,Мужской,35-44 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,5.00,-
18.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,яхта сириус,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,Яхта целиком на закат. Сириус,"Закат с Имеретинского порта, 18:00–20:00. Яхта целиком",https://boat-sochi.ru?utm_term=zakat_ai#zakat,http://direct.yandex.ru/images/direct/4884311/8frE6vwkyHlhOvZqTeXxRA,zakat 1 web.jpg,-,-,Текстово-графический,Оригинальный,Поиск,Товарная галерея,Не определено,Смартфоны,Android,Wi-Fi,Женский,45-54 года,Остальные,Не определено,0.00,2,0,0,-,-,0.00,-,5.14,0.00,257.11,1.00,-
18.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,яхты для двоих,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Вечерняя прогулка, яхта только для вас",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Мужской,18-24 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.62,0.00,61.68,2.00,-
19.08.2026,Закат на море,5779888441,Фраза,имеретинский порт адлер морские прогулки,-,0,-,0,имеретинский порт адлер морские прогулки,Не определено,-,Пословное,,1917466423210544416,Активные,Комбинаторное,"Закат для двоих, от 2 часов. Сириус","Закат с Имеретинского порта, 18:00–20:00. Яхта целиком",https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Реклама в саджесте,Не определено,Смартфоны,Android,Wi-Fi,Женский,35-44 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,1.00,-
19.08.2026,Закат на море,5779888441,Фраза,имеретинский порт адлер морские прогулки,-,0,-,0,морская прогулка с рыбалкой сириус имеретинка,Альтернативные запросы,Запросы без упоминания брендов,Семантическое,,1917466423210544416,Активные,Комбинаторное,"Закат для двоих, от 2 часов. Сириус",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Женский,45-54 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.68,0.00,68.22,4.00,-
19.08.2026,Закат на море,5779888441,Фраза,имеретинский порт адлер морские прогулки,-,0,-,0,морская прогулка с рыбалкой сириус имеретинка,Альтернативные запросы,Запросы без упоминания брендов,Семантическое,,1917567555731541131,Активные,Комбинаторное,Яхта целиком на закат. Сириус,"Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Женский,45-54 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.84,0.00,84.35,6.00,-
19.08.2026,Закат на море,5779888441,Фраза,имеретинский порт адлер морские прогулки,-,0,-,0,морские прогулки сириус адлер,Целевые запросы,Запросы без упоминания брендов,Семантическое,,1917567555731541131,Активные,Комбинаторное,Закат в море - выход с 18:00 часов. Сириус,"Закат с Имеретинского порта, 18:00–20:00. Яхта целиком",https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Женский,25-34 года,6–10%,Не определено,0.00,1,0,0,-,-,0.00,-,1.38,0.00,138.38,5.00,-
19.08.2026,Закат на море,5779888441,Фраза,морская прогулка адлер цена,-,0,-,0,морская прогулка адлер цена,Широкие запросы,Запросы без упоминания брендов,Пословное,,1917466423210544416,Активные,Комбинаторное,Закат на катере для двоих. Сириус,"Закат с Имеретинского порта, 18:00–20:00. Яхта целиком",https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Женский,45-54 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.29,0.00,29.22,4.00,-
19.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,адлер прогулка на яхте,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Вечерняя прогулка, яхта только для вас",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Десктопы,Не определён,Wi-Fi,Мужской,45-54 года,6–10%,Не определено,0.00,1,0,0,-,-,0.00,-,0.68,0.00,67.99,3.00,-
19.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,ватер дром петропавловск камчатский аренда катера,Целевые запросы,Запросы с упоминанием брендов конкурентов,-,,1917466423210544416,Активные,Комбинаторное,Закат на катере для двоих. Сириус,"Закат с Имеретинского порта, 18:00–20:00. Яхта целиком",https://boat-sochi.ru?utm_term=zakat_my#zakat,http://direct.yandex.ru/images/direct/4457791/v20upKjtoDAerThkcp2MDQ,закат 2.jpg,-,-,Текстово-графический,Оригинальный,Поиск,Товарная галерея,Не определено,Смартфоны,Android,Wi-Fi,Женский,35-44 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.36,0.00,36.14,6.00,-
19.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,вечеринка на яхте сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,"Вечерняя прогулка, яхта только для вас",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Женский,25-34 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.64,0.00,63.96,4.00,-
19.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,вечеринка на яхте сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,"Вечерняя прогулка, яхта только для вас",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,Женский,25-34 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.81,0.00,80.79,6.00,-
19.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,вечерняя прогулка на катере в сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Вечерняя прогулка, яхта только для вас","Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Женский,35-44 года,2–5%,Не определено,0.00,1,1,0,0.00,-,100.00,0.00,0.97,103.16,96.94,1.00,1.00
19.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,для двоих секшоп,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат для двоих, от 2 часов. Сириус","Закат с Имеретинского порта, 18:00–20:00. Яхта целиком",https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Мужской,25-34 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.85,0.00,84.88,5.00,-
19.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,для двоих секшоп,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат для двоих, от 2 часов. Сириус","Закат с Имеретинского порта, 18:00–20:00. Яхта целиком",https://boat-sochi.ru?utm_term=zakat_my#zakat,http://direct.yandex.ru/images/direct/4866625/pT1pWjlCvdR8D5wUImCOUA,закат 1 (1).jpg,-,-,Текстово-графический,Оригинальный,Поиск,Товарная галерея,Не определено,Смартфоны,Android,Wi-Fi,Мужской,25-34 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.40,0.00,39.83,1.00,-
19.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,катер из сочи в небуг,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало","Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Женский,45-54 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,5.00,-
19.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,катер сириус,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,Яхта целиком на закат. Сириус,"Закат с Имеретинского порта, 18:00–20:00. Яхта целиком",https://boat-sochi.ru?utm_term=zakat_ai#zakat,http://direct.yandex.ru/images/direct/4866625/pT1pWjlCvdR8D5wUImCOUA,закат 1 (1).jpg,-,-,Текстово-графический,Оригинальный,Поиск,Товарная галерея,Не определено,Смартфоны,Android,Wi-Fi,Мужской,45-54 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,2.57,0.00,257.11,1.00,-
19.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,морские прогулки на закате в сириусе,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,Android,Wi-Fi,Мужской,45-54 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.11,0.00,11.44,7.00,-
19.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулка на яхте для двоих,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,"Вечерняя прогулка, яхта только для вас",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Женский,25-34 года,Топ 1%,Не определено,0.00,2,0,0,-,-,0.00,-,1.46,0.00,72.93,3.50,-
19.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулки на катере сочи 16 человек,Узкие запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Женский,35-44 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.61,0.00,60.55,4.00,-
19.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулки на яхте в адлере,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Вечерняя прогулка, яхта только для вас",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Мужской,35-44 года,Остальные,Не определено,0.00,2,0,0,-,-,0.00,-,1.22,0.00,61.22,4.00,-
19.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулки на яхте в адлере,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Вечерняя прогулка, яхта только для вас",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Мужской,25-34 года,6–10%,Не определено,0.00,1,0,0,-,-,0.00,-,0.51,0.00,50.81,4.00,-
19.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулки на яхте в адлере,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Вечерняя прогулка, яхта только для вас",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Мужской,35-44 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.85,0.00,84.75,6.00,-
19.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулки на яхте сочи 2гис,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Вечерняя прогулка, яхта только для вас",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Десктопы,Не определён,Wi-Fi,Женский,18-24 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.45,0.00,45.46,4.00,-
19.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулки на яхте сочи 2гис,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Вечерняя прогулка, яхта только для вас",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Десктопы,Не определён,Wi-Fi,Женский,18-24 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.73,0.00,72.69,6.00,-
19.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,романтик на яхте иркутск,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,"Вечерняя прогулка, яхта только для вас",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Женский,35-44 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.78,0.00,78.11,2.00,-
19.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,сочи катание на яхте с фуршетом,Узкие запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,"Вечерняя прогулка, яхта только для вас","Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,Женский,25-34 года,Остальные,Не определено,0.00,1,1,0,0.00,-,100.00,0.00,0.76,131.41,76.10,6.00,6.00
19.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,сутки на яхте черное море,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Мужской,25-34 года,Остальные,Не определено,0.00,1,1,0,0.00,-,100.00,0.00,0.40,253.08,39.51,4.00,4.00
19.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,ужин на яхте в сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,"Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Десктопы,Не определён,Wi-Fi,Женский,35-44 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.46,0.00,45.82,5.00,-
19.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,ужин на яхте сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Вечерняя прогулка, яхта только для вас","Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Женский,25-34 года,Топ 1%,Не определено,0.00,1,1,0,0.00,-,100.00,0.00,0.81,122.80,81.43,2.00,2.00
